product_id,product_name,normalized_name
FOO_6714,%$#product foo_6714#$%,product foo6714
BOO_4671,PRODUCT BOO_4671,product boo4671
FOO_8320,#product foo_8320#,product foo8320
TOY_3757,@!product toy_3757!@,product toy3757
BOO_1403,%product boo_1403%,product boo1403
BOO_3751,%$PRODUCT BOO_3751$%,product boo3751
FOO_8864,PRODUCT FOO_8864,product foo8864
TOY_8646,%$@!product toy_8646!@$%,product toy8646
FOO_1594,%product foo_1594%,product foo1594
TOY_4435,#product toy_4435#,product toy4435
BOO_6398,!PRODUCT BOO_6398!,product boo6398
TOY_5086,$#@PRODUCT TOY_5086@#$,product toy5086
CLO_7363,%#product clo_7363#%,product clo7363
BOO_8853,%$#@product boo_8853@#$%,product boo8853
BOO_4038,PRODUCT BOO_4038,product boo4038
BOO_7782,#@!PRODUCT BOO_7782!@#,product boo7782
FOO_9106,%#@PRODUCT FOO_9106@#%,product foo9106
TOY_1300,$@!PRODUCT TOY_1300!@$,product toy1300
TOY_5010,@!PRODUCT TOY_5010!@,product toy5010
CLO_6638,product clo_6638,product clo6638
TOY_2678,@product toy_2678@,product toy2678
BOO_6562,!product boo_6562!,product boo6562
ELE_3105,%$@PRODUCT ELE_3105@$%,product ele3105
CLO_9215,%$product clo_9215$%,product clo9215
CLO_2987,%#@product clo_2987@#%,product clo2987
ELE_5009,product ele_5009,product ele5009
FOO_4246,@!product foo_4246!@,product foo4246
TOY_4681,$!product toy_4681!$,product toy4681
BOO_2046,#!product boo_2046!#,product boo2046
CLO_8950,$#product clo_8950#$,product clo8950
CLO_3854,$#@!PRODUCT CLO_3854!@#$,product clo3854
FOO_8953,$product foo_8953$,product foo8953
BOO_7968,$PRODUCT BOO_7968$,product boo7968
CLO_4003,@product clo_4003@,product clo4003
ELE_9833,$!PRODUCT ELE_9833!$,product ele9833
ELE_1632,#PRODUCT ELE_1632#,product ele1632
BOO_1636,%product boo_1636%,product boo1636
TOY_1029,%#@PRODUCT TOY_1029@#%,product toy1029
CLO_2024,$product clo_2024$,product clo2024
FOO_2436,%@PRODUCT FOO_2436@%,product foo2436
ELE_2850,$#@PRODUCT ELE_2850@#$,product ele2850
FOO_7060,product foo_7060,product foo7060
CLO_3017,$#!product clo_3017!#$,product clo3017
ELE_6406,#product ele_6406#,product ele6406
BOO_2866,%PRODUCT BOO_2866%,product boo2866
ELE_4310,$!product ele_4310!$,product ele4310
BOO_1614,%product boo_1614%,product boo1614
CLO_1961,%!product clo_1961!%,product clo1961
BOO_2586,$product boo_2586$,product boo2586
ELE_4176,@!product ele_4176!@,product ele4176
ELE_4390,PRODUCT ELE_4390,product ele4390
CLO_5145,$#!PRODUCT CLO_5145!#$,product clo5145
TOY_7208,$#@PRODUCT TOY_7208@#$,product toy7208
ELE_5504,$#product ele_5504#$,product ele5504
ELE_6051,product ele_6051,product ele6051
CLO_7714,$@product clo_7714@$,product clo7714
FOO_3681,#@PRODUCT FOO_3681@#,product foo3681
ELE_3433,%#PRODUCT ELE_3433#%,product ele3433
CLO_2569,product clo_2569,product clo2569
ELE_6850,$!product ele_6850!$,product ele6850
ELE_1009,#!PRODUCT ELE_1009!#,product ele1009
BOO_8326,$!product boo_8326!$,product boo8326
CLO_5818,$!PRODUCT CLO_5818!$,product clo5818
BOO_4312,#@PRODUCT BOO_4312@#,product boo4312
BOO_5554,#PRODUCT BOO_5554#,product boo5554
FOO_1409,$!PRODUCT FOO_1409!$,product foo1409
BOO_6363,%!PRODUCT BOO_6363!%,product boo6363
CLO_8143,$product clo_8143$,product clo8143
ELE_5007,$PRODUCT ELE_5007$,product ele5007
TOY_6130,#!PRODUCT TOY_6130!#,product toy6130
FOO_2738,product foo_2738,product foo2738
CLO_8108,product clo_8108,product clo8108
CLO_1761,%#product clo_1761#%,product clo1761
FOO_7513,#product foo_7513#,product foo7513
BOO_2492,%#PRODUCT BOO_2492#%,product boo2492
ELE_6677,$#!PRODUCT ELE_6677!#$,product ele6677
ELE_5305,#!product ele_5305!#,product ele5305
BOO_5538,!PRODUCT BOO_5538!,product boo5538
ELE_9401,#product ele_9401#,product ele9401
TOY_1562,%$PRODUCT TOY_1562$%,product toy1562
ELE_6281,PRODUCT ELE_6281,product ele6281
TOY_1443,product toy_1443,product toy1443
CLO_7949,#PRODUCT CLO_7949#,product clo7949
FOO_2539,!PRODUCT FOO_2539!,product foo2539
BOO_7137,PRODUCT BOO_7137,product boo7137
BOO_3848,@product boo_3848@,product boo3848
TOY_4887,$PRODUCT TOY_4887$,product toy4887
BOO_2151,#!product boo_2151!#,product boo2151
BOO_6383,$#@product boo_6383@#$,product boo6383
TOY_9050,#@product toy_9050@#,product toy9050
FOO_9201,#@!PRODUCT FOO_9201!@#,product foo9201
TOY_2109,%#PRODUCT TOY_2109#%,product toy2109
BOO_9721,%#@PRODUCT BOO_9721@#%,product boo9721
BOO_7691,$#@PRODUCT BOO_7691@#$,product boo7691
CLO_7824,%$@!PRODUCT CLO_7824!@$%,product clo7824
ELE_6037,%@PRODUCT ELE_6037@%,product ele6037
FOO_3380,%PRODUCT FOO_3380%,product foo3380
ELE_6923,product ele_6923,product ele6923
CLO_6583,product clo_6583,product clo6583
TOY_3313,%$#@product toy_3313@#$%,product toy3313
CLO_2071,$#product clo_2071#$,product clo2071
CLO_2481,%PRODUCT CLO_2481%,product clo2481
FOO_3911,!PRODUCT FOO_3911!,product foo3911
BOO_1838,%#@product boo_1838@#%,product boo1838
ELE_7051,product ele_7051,product ele7051
TOY_8283,$#PRODUCT TOY_8283#$,product toy8283
FOO_5511,PRODUCT FOO_5511,product foo5511
CLO_6914,product clo_6914,product clo6914
ELE_6205,%$!PRODUCT ELE_6205!$%,product ele6205
CLO_5975,%$PRODUCT CLO_5975$%,product clo5975
CLO_2404,#product clo_2404#,product clo2404
BOO_2418,#product boo_2418#,product boo2418
BOO_4846,#!product boo_4846!#,product boo4846
ELE_1340,%@product ele_1340@%,product ele1340
FOO_8431,!product foo_8431!,product foo8431
BOO_7375,%!PRODUCT BOO_7375!%,product boo7375
BOO_7604,%#product boo_7604#%,product boo7604
TOY_3888,$PRODUCT TOY_3888$,product toy3888
FOO_6144,product foo_6144,product foo6144
FOO_7757,@!PRODUCT FOO_7757!@,product foo7757
FOO_2364,$product foo_2364$,product foo2364
CLO_3695,$product clo_3695$,product clo3695
ELE_8841,$@product ele_8841@$,product ele8841
CLO_1173,@PRODUCT CLO_1173@,product clo1173
ELE_7768,product ele_7768,product ele7768
BOO_3790,PRODUCT BOO_3790,product boo3790
FOO_4284,product foo_4284,product foo4284
FOO_7557,%PRODUCT FOO_7557%,product foo7557
BOO_4419,%$!PRODUCT BOO_4419!$%,product boo4419
BOO_7488,product boo_7488,product boo7488
BOO_9082,%PRODUCT BOO_9082%,product boo9082
BOO_4928,@PRODUCT BOO_4928@,product boo4928
FOO_6802,$#@product foo_6802@#$,product foo6802
FOO_1542,product foo_1542,product foo1542
TOY_4952,$@product toy_4952@$,product toy4952
BOO_3782,#!product boo_3782!#,product boo3782
ELE_2191,%#!product ele_2191!#%,product ele2191
ELE_1942,#@PRODUCT ELE_1942@#,product ele1942
BOO_9347,@product boo_9347@,product boo9347
CLO_7472,#PRODUCT CLO_7472#,product clo7472
TOY_7941,@product toy_7941@,product toy7941
BOO_7547,@!PRODUCT BOO_7547!@,product boo7547
CLO_7569,PRODUCT CLO_7569,product clo7569
BOO_3063,#PRODUCT BOO_3063#,product boo3063
ELE_2463,$PRODUCT ELE_2463$,product ele2463
ELE_5570,#@PRODUCT ELE_5570@#,product ele5570
FOO_8624,%PRODUCT FOO_8624%,product foo8624
BOO_3380,@PRODUCT BOO_3380@,product boo3380
ELE_5373,%PRODUCT ELE_5373%,product ele5373
FOO_4607,%!PRODUCT FOO_4607!%,product foo4607
BOO_2696,!PRODUCT BOO_2696!,product boo2696
BOO_8696,%PRODUCT BOO_8696%,product boo8696
CLO_9449,#PRODUCT CLO_9449#,product clo9449
BOO_9103,product boo_9103,product boo9103
ELE_7552,$@!PRODUCT ELE_7552!@$,product ele7552
TOY_3237,$#@PRODUCT TOY_3237@#$,product toy3237
ELE_7192,@!PRODUCT ELE_7192!@,product ele7192
FOO_7878,%#product foo_7878#%,product foo7878
ELE_1744,!PRODUCT ELE_1744!,product ele1744
TOY_4310,product toy_4310,product toy4310
ELE_5685,%$!product ele_5685!$%,product ele5685
BOO_9868,%#product boo_9868#%,product boo9868
ELE_4963,$#product ele_4963#$,product ele4963
FOO_2208,PRODUCT FOO_2208,product foo2208
CLO_5991,%$PRODUCT CLO_5991$%,product clo5991
FOO_4943,PRODUCT FOO_4943,product foo4943
ELE_9302,!product ele_9302!,product ele9302
ELE_4847,#PRODUCT ELE_4847#,product ele4847
BOO_4895,%$@product boo_4895@$%,product boo4895
BOO_5478,!PRODUCT BOO_5478!,product boo5478
ELE_2611,$#@product ele_2611@#$,product ele2611
ELE_9489,%#@product ele_9489@#%,product ele9489
TOY_5882,%$product toy_5882$%,product toy5882
BOO_1820,%PRODUCT BOO_1820%,product boo1820
TOY_4353,!PRODUCT TOY_4353!,product toy4353
TOY_8160,$#@!product toy_8160!@#$,product toy8160
BOO_3333,$#PRODUCT BOO_3333#$,product boo3333
ELE_9010,$@!PRODUCT ELE_9010!@$,product ele9010
BOO_4748,$#!product boo_4748!#$,product boo4748
TOY_5834,product toy_5834,product toy5834
CLO_4023,%product clo_4023%,product clo4023
FOO_5253,$PRODUCT FOO_5253$,product foo5253
TOY_5668,#@product toy_5668@#,product toy5668
ELE_8949,%$#product ele_8949#$%,product ele8949
CLO_1523,%#PRODUCT CLO_1523#%,product clo1523
FOO_3774,!product foo_3774!,product foo3774
TOY_2982,$!PRODUCT TOY_2982!$,product toy2982
TOY_8712,%@PRODUCT TOY_8712@%,product toy8712
TOY_3999,#!product toy_3999!#,product toy3999
ELE_3837,product ele_3837,product ele3837
CLO_8432,%$!product clo_8432!$%,product clo8432
TOY_9547,product toy_9547,product toy9547
CLO_6968,#@!PRODUCT CLO_6968!@#,product clo6968
CLO_1604,PRODUCT CLO_1604,product clo1604
ELE_3148,PRODUCT ELE_3148,product ele3148
TOY_2825,%PRODUCT TOY_2825%,product toy2825
FOO_1895,%$@PRODUCT FOO_1895@$%,product foo1895
ELE_2829,#@product ele_2829@#,product ele2829
TOY_3291,@product toy_3291@,product toy3291
CLO_9854,PRODUCT CLO_9854,product clo9854
CLO_6611,#!PRODUCT CLO_6611!#,product clo6611
FOO_1876,PRODUCT FOO_1876,product foo1876
BOO_5866,$@product boo_5866@$,product boo5866
BOO_9866,%#product boo_9866#%,product boo9866
TOY_2569,#@PRODUCT TOY_2569@#,product toy2569
ELE_1820,@!product ele_1820!@,product ele1820
ELE_7840,product ele_7840,product ele7840
FOO_2342,$!product foo_2342!$,product foo2342
CLO_4337,%@product clo_4337@%,product clo4337
CLO_3598,@PRODUCT CLO_3598@,product clo3598
ELE_2104,PRODUCT ELE_2104,product ele2104
FOO_9164,%product foo_9164%,product foo9164
TOY_2597,%$product toy_2597$%,product toy2597
TOY_5591,#@!product toy_5591!@#,product toy5591
CLO_5981,$product clo_5981$,product clo5981
ELE_3943,@PRODUCT ELE_3943@,product ele3943
TOY_3597,$product toy_3597$,product toy3597
ELE_5618,$@!PRODUCT ELE_5618!@$,product ele5618
ELE_8087,%$@product ele_8087@$%,product ele8087
FOO_7870,%!product foo_7870!%,product foo7870
BOO_6556,!PRODUCT BOO_6556!,product boo6556
TOY_6053,$PRODUCT TOY_6053$,product toy6053
ELE_6743,PRODUCT ELE_6743,product ele6743
TOY_8267,#@!product toy_8267!@#,product toy8267
ELE_5836,PRODUCT ELE_5836,product ele5836
FOO_4288,#PRODUCT FOO_4288#,product foo4288
FOO_5335,#!product foo_5335!#,product foo5335
CLO_1335,$product clo_1335$,product clo1335
CLO_8795,product clo_8795,product clo8795
FOO_4521,%@PRODUCT FOO_4521@%,product foo4521
CLO_2296,%#@PRODUCT CLO_2296@#%,product clo2296
FOO_1496,#@product foo_1496@#,product foo1496
FOO_5530,PRODUCT FOO_5530,product foo5530
CLO_5539,!product clo_5539!,product clo5539
ELE_3571,%#product ele_3571#%,product ele3571
FOO_5226,%!PRODUCT FOO_5226!%,product foo5226
ELE_2545,$@!PRODUCT ELE_2545!@$,product ele2545
TOY_1355,product toy_1355,product toy1355
ELE_8713,$product ele_8713$,product ele8713
ELE_1500,$PRODUCT ELE_1500$,product ele1500
CLO_7680,PRODUCT CLO_7680,product clo7680
ELE_6357,#PRODUCT ELE_6357#,product ele6357
FOO_8293,PRODUCT FOO_8293,product foo8293
CLO_8499,#!product clo_8499!#,product clo8499
BOO_6614,#!PRODUCT BOO_6614!#,product boo6614
CLO_5151,@!product clo_5151!@,product clo5151
ELE_2245,$#PRODUCT ELE_2245#$,product ele2245
FOO_5800,$!PRODUCT FOO_5800!$,product foo5800
ELE_5737,product ele_5737,product ele5737
ELE_8267,!product ele_8267!,product ele8267
BOO_3338,#product boo_3338#,product boo3338
CLO_2748,$product clo_2748$,product clo2748
CLO_6183,%!product clo_6183!%,product clo6183
ELE_7738,$PRODUCT ELE_7738$,product ele7738
BOO_3361,#@PRODUCT BOO_3361@#,product boo3361
CLO_4631,!product clo_4631!,product clo4631
TOY_5553,#PRODUCT TOY_5553#,product toy5553
FOO_7126,%#@PRODUCT FOO_7126@#%,product foo7126
ELE_3729,@product ele_3729@,product ele3729
BOO_9136,#PRODUCT BOO_9136#,product boo9136
ELE_1453,@!PRODUCT ELE_1453!@,product ele1453
TOY_9898,$product toy_9898$,product toy9898
ELE_2718,!product ele_2718!,product ele2718
CLO_4757,PRODUCT CLO_4757,product clo4757
ELE_2923,product ele_2923,product ele2923
CLO_5428,#product clo_5428#,product clo5428
CLO_1797,%PRODUCT CLO_1797%,product clo1797
TOY_9232,PRODUCT TOY_9232,product toy9232
BOO_6607,#product boo_6607#,product boo6607
TOY_2167,%$#PRODUCT TOY_2167#$%,product toy2167
ELE_8564,!PRODUCT ELE_8564!,product ele8564
BOO_5173,%PRODUCT BOO_5173%,product boo5173
TOY_9466,%$product toy_9466$%,product toy9466
ELE_2412,%@product ele_2412@%,product ele2412
CLO_3161,%$@!PRODUCT CLO_3161!@$%,product clo3161
TOY_5363,$product toy_5363$,product toy5363
BOO_6133,$#product boo_6133#$,product boo6133
TOY_3714,$!product toy_3714!$,product toy3714
ELE_1776,product ele_1776,product ele1776
FOO_6814,$PRODUCT FOO_6814$,product foo6814
TOY_3615,!PRODUCT TOY_3615!,product toy3615
CLO_8594,%#@!product clo_8594!@#%,product clo8594
ELE_1690,#product ele_1690#,product ele1690
ELE_7938,PRODUCT ELE_7938,product ele7938
TOY_3119,@!PRODUCT TOY_3119!@,product toy3119
FOO_1617,%$#!PRODUCT FOO_1617!#$%,product foo1617
TOY_2572,PRODUCT TOY_2572,product toy2572
CLO_6223,$!product clo_6223!$,product clo6223
TOY_6980,!product toy_6980!,product toy6980
CLO_9341,product clo_9341,product clo9341
TOY_1001,$PRODUCT TOY_1001$,product toy1001
FOO_1887,%$PRODUCT FOO_1887$%,product foo1887
ELE_2498,%$PRODUCT ELE_2498$%,product ele2498
CLO_6881,#product clo_6881#,product clo6881
ELE_7157,#@!PRODUCT ELE_7157!@#,product ele7157
BOO_8013,#@product boo_8013@#,product boo8013
BOO_7726,$@PRODUCT BOO_7726@$,product boo7726
BOO_7821,%PRODUCT BOO_7821%,product boo7821
BOO_6196,PRODUCT BOO_6196,product boo6196
CLO_7582,$@PRODUCT CLO_7582@$,product clo7582
FOO_4533,%@!PRODUCT FOO_4533!@%,product foo4533
CLO_6111,%$#@!PRODUCT CLO_6111!@#$%,product clo6111
BOO_4294,#@!product boo_4294!@#,product boo4294
FOO_7295,$@!PRODUCT FOO_7295!@$,product foo7295
BOO_3103,$@PRODUCT BOO_3103@$,product boo3103
TOY_8576,$product toy_8576$,product toy8576
BOO_9164,%$#product boo_9164#$%,product boo9164
BOO_4648,$@PRODUCT BOO_4648@$,product boo4648
TOY_5313,%PRODUCT TOY_5313%,product toy5313
ELE_8024,%$PRODUCT ELE_8024$%,product ele8024
CLO_2134,#!product clo_2134!#,product clo2134
ELE_1456,product ele_1456,product ele1456
ELE_8416,#@!product ele_8416!@#,product ele8416
ELE_7911,PRODUCT ELE_7911,product ele7911
ELE_3746,%product ele_3746%,product ele3746
TOY_6076,$#product toy_6076#$,product toy6076
CLO_8700,PRODUCT CLO_8700,product clo8700
ELE_7514,%#PRODUCT ELE_7514#%,product ele7514
CLO_1485,@PRODUCT CLO_1485@,product clo1485
TOY_4221,@product toy_4221@,product toy4221
TOY_3887,%$!product toy_3887!$%,product toy3887
ELE_2416,$product ele_2416$,product ele2416
ELE_4278,@product ele_4278@,product ele4278
ELE_1563,#product ele_1563#,product ele1563
FOO_2458,%@!product foo_2458!@%,product foo2458
CLO_7910,%#product clo_7910#%,product clo7910
CLO_9056,PRODUCT CLO_9056,product clo9056
CLO_5510,PRODUCT CLO_5510,product clo5510
ELE_6393,@!product ele_6393!@,product ele6393
BOO_6989,#product boo_6989#,product boo6989
TOY_9864,%$#PRODUCT TOY_9864#$%,product toy9864
BOO_1952,$PRODUCT BOO_1952$,product boo1952
BOO_8079,%$product boo_8079$%,product boo8079
TOY_3499,@PRODUCT TOY_3499@,product toy3499
TOY_7858,#product toy_7858#,product toy7858
FOO_6239,@product foo_6239@,product foo6239
TOY_1917,!product toy_1917!,product toy1917
ELE_6598,$@!PRODUCT ELE_6598!@$,product ele6598
TOY_7389,@PRODUCT TOY_7389@,product toy7389
FOO_3851,product foo_3851,product foo3851
BOO_5029,%!product boo_5029!%,product boo5029
BOO_3717,%#!product boo_3717!#%,product boo3717
FOO_8138,%!product foo_8138!%,product foo8138
BOO_4321,%#product boo_4321#%,product boo4321
CLO_6353,$product clo_6353$,product clo6353
BOO_7575,%PRODUCT BOO_7575%,product boo7575
BOO_5103,PRODUCT BOO_5103,product boo5103
FOO_9302,%product foo_9302%,product foo9302
BOO_4830,$@product boo_4830@$,product boo4830
BOO_1079,%product boo_1079%,product boo1079
TOY_2293,#product toy_2293#,product toy2293
ELE_7358,%$product ele_7358$%,product ele7358
BOO_2638,$product boo_2638$,product boo2638
ELE_1426,product ele_1426,product ele1426
BOO_8349,%$#PRODUCT BOO_8349#$%,product boo8349
BOO_8305,!PRODUCT BOO_8305!,product boo8305
TOY_7080,#product toy_7080#,product toy7080
CLO_6075,@!product clo_6075!@,product clo6075
BOO_6025,#@PRODUCT BOO_6025@#,product boo6025
FOO_1956,$#PRODUCT FOO_1956#$,product foo1956
TOY_6058,@product toy_6058@,product toy6058
ELE_6224,#!product ele_6224!#,product ele6224
CLO_1596,%PRODUCT CLO_1596%,product clo1596
FOO_6779,PRODUCT FOO_6779,product foo6779
CLO_5073,!PRODUCT CLO_5073!,product clo5073
FOO_5340,PRODUCT FOO_5340,product foo5340
BOO_1697,$product boo_1697$,product boo1697
BOO_4071,product boo_4071,product boo4071
BOO_7005,%!PRODUCT BOO_7005!%,product boo7005
BOO_2669,%!product boo_2669!%,product boo2669
TOY_1653,%$PRODUCT TOY_1653$%,product toy1653
FOO_4518,%PRODUCT FOO_4518%,product foo4518
ELE_6773,$@PRODUCT ELE_6773@$,product ele6773
CLO_1656,%PRODUCT CLO_1656%,product clo1656
CLO_9713,$PRODUCT CLO_9713$,product clo9713
TOY_9130,$!product toy_9130!$,product toy9130
CLO_5641,$PRODUCT CLO_5641$,product clo5641
TOY_8586,product toy_8586,product toy8586
ELE_7379,$PRODUCT ELE_7379$,product ele7379
TOY_2833,%@product toy_2833@%,product toy2833
CLO_4706,$@product clo_4706@$,product clo4706
BOO_1379,#@PRODUCT BOO_1379@#,product boo1379
ELE_4900,#@product ele_4900@#,product ele4900
BOO_7445,PRODUCT BOO_7445,product boo7445
TOY_8118,$!product toy_8118!$,product toy8118
BOO_9594,$PRODUCT BOO_9594$,product boo9594
BOO_5665,%#product boo_5665#%,product boo5665
ELE_7963,#!product ele_7963!#,product ele7963
CLO_4932,@!PRODUCT CLO_4932!@,product clo4932
CLO_6766,%$@!PRODUCT CLO_6766!@$%,product clo6766
FOO_7489,PRODUCT FOO_7489,product foo7489
TOY_7147,PRODUCT TOY_7147,product toy7147
ELE_4331,#!PRODUCT ELE_4331!#,product ele4331
FOO_2535,$product foo_2535$,product foo2535
TOY_8351,%PRODUCT TOY_8351%,product toy8351
FOO_1110,!PRODUCT FOO_1110!,product foo1110
FOO_7538,!PRODUCT FOO_7538!,product foo7538
FOO_7822,%$#PRODUCT FOO_7822#$%,product foo7822
BOO_4228,$#PRODUCT BOO_4228#$,product boo4228
TOY_2769,$#product toy_2769#$,product toy2769
TOY_2141,!product toy_2141!,product toy2141
BOO_4315,$@product boo_4315@$,product boo4315
CLO_8537,@!product clo_8537!@,product clo8537
FOO_3197,%#!product foo_3197!#%,product foo3197
FOO_6650,%PRODUCT FOO_6650%,product foo6650
TOY_5488,$product toy_5488$,product toy5488
BOO_4920,%#PRODUCT BOO_4920#%,product boo4920
TOY_2298,#!PRODUCT TOY_2298!#,product toy2298
TOY_8855,$PRODUCT TOY_8855$,product toy8855
TOY_3015,%@product toy_3015@%,product toy3015
BOO_2020,product boo_2020,product boo2020
TOY_3349,$product toy_3349$,product toy3349
TOY_6877,%product toy_6877%,product toy6877
BOO_2697,@!PRODUCT BOO_2697!@,product boo2697
CLO_4858,product clo_4858,product clo4858
FOO_1306,$#!PRODUCT FOO_1306!#$,product foo1306
BOO_9528,@!PRODUCT BOO_9528!@,product boo9528
TOY_8727,product toy_8727,product toy8727
CLO_2640,%@PRODUCT CLO_2640@%,product clo2640
FOO_9097,@PRODUCT FOO_9097@,product foo9097
TOY_9177,@product toy_9177@,product toy9177
FOO_1937,PRODUCT FOO_1937,product foo1937
FOO_3439,#!PRODUCT FOO_3439!#,product foo3439
CLO_7192,product clo_7192,product clo7192
ELE_8874,$PRODUCT ELE_8874$,product ele8874
BOO_8591,$product boo_8591$,product boo8591
ELE_3002,product ele_3002,product ele3002
CLO_4287,$@!PRODUCT CLO_4287!@$,product clo4287
ELE_1170,%#@product ele_1170@#%,product ele1170
BOO_5564,$PRODUCT BOO_5564$,product boo5564
FOO_3000,%@!product foo_3000!@%,product foo3000
CLO_7881,$PRODUCT CLO_7881$,product clo7881
TOY_6061,%!PRODUCT TOY_6061!%,product toy6061
BOO_3236,$#product boo_3236#$,product boo3236
TOY_8208,%@!PRODUCT TOY_8208!@%,product toy8208
FOO_9988,%$#@product foo_9988@#$%,product foo9988
TOY_4346,$PRODUCT TOY_4346$,product toy4346
ELE_3817,@PRODUCT ELE_3817@,product ele3817
TOY_1725,%#!PRODUCT TOY_1725!#%,product toy1725
FOO_3634,product foo_3634,product foo3634
TOY_3433,%#@!PRODUCT TOY_3433!@#%,product toy3433
ELE_8750,%#product ele_8750#%,product ele8750
CLO_1638,%#product clo_1638#%,product clo1638
BOO_3618,$!product boo_3618!$,product boo3618
FOO_8365,$@product foo_8365@$,product foo8365
CLO_1375,%$!PRODUCT CLO_1375!$%,product clo1375
FOO_1899,PRODUCT FOO_1899,product foo1899
ELE_2059,%!PRODUCT ELE_2059!%,product ele2059
CLO_1982,%$#@product clo_1982@#$%,product clo1982
FOO_9270,$product foo_9270$,product foo9270
FOO_5357,#PRODUCT FOO_5357#,product foo5357
BOO_2771,$#@PRODUCT BOO_2771@#$,product boo2771
FOO_9136,%#PRODUCT FOO_9136#%,product foo9136
CLO_2109,!PRODUCT CLO_2109!,product clo2109
FOO_1405,%!product foo_1405!%,product foo1405
BOO_9362,$product boo_9362$,product boo9362
CLO_3886,$#@PRODUCT CLO_3886@#$,product clo3886
FOO_2296,PRODUCT FOO_2296,product foo2296
BOO_2624,%$#PRODUCT BOO_2624#$%,product boo2624
CLO_3677,$#PRODUCT CLO_3677#$,product clo3677
BOO_3217,@product boo_3217@,product boo3217
BOO_2611,%#PRODUCT BOO_2611#%,product boo2611
BOO_9005,%$@PRODUCT BOO_9005@$%,product boo9005
CLO_3126,@!product clo_3126!@,product clo3126
BOO_4622,%@product boo_4622@%,product boo4622
